Year,Month,State,Genus Species,Location of Preparation,Illnesses,Hospitalizations,Deaths,Food Vehicle,causative_agent,prep_location,perc_tot_illnesses,perc_tot_hospitalizations,perc_tot_deaths,Year/Month
2007,7,New York,,Restaurant - other or unknown type,26,0.0,0.0,fritatta,,Restaurant/other,0.006960600325006491,0.0,0.0,2007-7
2007,7,Illinois,,Restaurant - other or unknown type,12,0.0,0.0,"burrito, beef",,Restaurant/other,0.0032125847653876115,0.0,0.0,2007-7
2007,7,Illinois,Salmonella enterica,Restaurant - other or unknown type,5,1.0,0.0,,Salmonella,Restaurant/other,0.0013385769855781716,0.006811525100469996,0.0,2007-7
2007,7,Illinois,,Restaurant - other or unknown type; Banquet Facility (food prepared and served on-site); Other (describe in remarks),38,0.0,0.0,,,Restaurant/other,0.010173185090394103,0.0,0.0,2007-7
2007,7,Illinois,,Restaurant - other or unknown type,4,0.0,0.0,,,Restaurant/other,0.0010708615884625374,0.0,0.0,2007-7
2007,7,Illinois,Norovirus Genogroup I,Restaurant - other or unknown type; Private home/residence; Other (describe in remarks),26,,,ice water,Norovirus,Restaurant/other,0.006960600325006491,,,2007-7
2007,7,New Hampshire,,Restaurant - other or unknown type,9,0.0,0.0,,,Restaurant/other,0.002409438574040709,0.0,0.0,2007-7
2007,4,California,Norovirus unknown,Restaurant - other or unknown type,5,0.0,0.0,"sandwich, unspecified; french fries",Norovirus,Restaurant/other,0.0013385769855781716,0.0,0.0,2007-4
2007,3,California,Norovirus unknown,Restaurant - other or unknown type,4,0.0,0.0,,Norovirus,Restaurant/other,0.0010708615884625374,0.0,0.0,2007-3
2007,7,Georgia,Norovirus Genogroup I,Caterer (food prepared off-site from where served),20,,0.0,,Norovirus,Caterer,0.005354307942312686,,0.0,2007-7
2007,6,Maryland,Salmonella enterica,Grocery store; Other (describe in remarks),5,3.0,0.0,"tomato, unspecified; cheese, unspecified; chicken, unspecified; unspecified fruit",Salmonella,Other,0.0013385769855781716,0.020434575301409987,0.0,2007-6
2007,7,Florida,,Restaurant - other or unknown type,7,,,"fish, wahoo",,Restaurant/other,0.0018740077798094403,,,2007-7
2007,7,Florida,Scombroid toxin,Restaurant - other or unknown type,2,,,sushi and sashimi,Scombroid toxin,Restaurant/other,0.0005354307942312687,,,2007-7
2007,7,Florida,,Restaurant - other or unknown type,2,,,"refried beans, unspecified",,Restaurant/other,0.0005354307942312687,,,2007-7
2007,6,Texas,,Banquet Facility (food prepared and served on-site),21,0.0,0.0,,,Banquet Facility,0.00562202333942832,0.0,0.0,2007-6
2007,7,Minnesota,Other - Bacterium,Private home/residence,32,0.0,0.0,"beef, smoked",Other - Bacterium,Private home/residence,0.008566892707700299,0.0,0.0,2007-7
2007,7,South Carolina,"Escherichia coli, Shiga toxin-producing",Restaurant - other or unknown type,10,1.0,0.0,,Escherichia,Restaurant/other,0.002677153971156343,0.006811525100469996,0.0,2007-7
2007,5,California,Bacillus cereus,Restaurant - other or unknown type,2,0.0,0.0,,Bacillus,Restaurant/other,0.0005354307942312687,0.0,0.0,2007-5
2007,6,California,Norovirus unknown,Private home/residence; Office/indoor workplace,21,1.0,0.0,"sandwich, unspecified",Norovirus,Private home/residence,0.00562202333942832,0.006811525100469996,0.0,2007-6
2007,6,California,Norovirus unknown,Restaurant - other or unknown type,4,0.0,0.0,,Norovirus,Restaurant/other,0.0010708615884625374,0.0,0.0,2007-6
2007,7,Illinois,Salmonella enterica,Grocery store,7,2.0,0.0,,Salmonella,Grocery store,0.0018740077798094403,0.013623050200939991,0.0,2007-7
2007,8,Illinois,,Banquet Facility (food prepared and served on-site),23,0.0,0.0,,,Banquet Facility,0.006157454133659588,0.0,0.0,2007-8
2007,8,Illinois,,Restaurant - other or unknown type,9,0.0,0.0,,,Restaurant/other,0.002409438574040709,0.0,0.0,2007-8
2007,7,Missouri,,Private home/residence; Caterer (food prepared off-site from where served),75,0.0,0.0,"pork, smoked",,Private home/residence,0.020078654783672573,0.0,0.0,2007-7
2007,5,Colorado,Salmonella enterica,School/college/university,2,0.0,0.0,,Salmonella,School/college/university,0.0005354307942312687,0.0,0.0,2007-5
2006,7,Texas,,Private home/residence,8,5.0,0.0,,,Private home/residence,0.0021417231769250747,0.034057625502349975,0.0,2006-7
2006,5,Texas,,Restaurant - other or unknown type,5,1.0,0.0,,,Restaurant/other,0.0013385769855781716,0.006811525100469996,0.0,2006-5
2006,4,Texas,,Restaurant - other or unknown type,3,1.0,0.0,,,Restaurant/other,0.0008031461913469029,0.006811525100469996,0.0,2006-4
2007,1,Texas,,Restaurant - other or unknown type,7,,,"fajita, beef; quesadilla, chicken",,Restaurant/other,0.0018740077798094403,,,2007-1
2007,7,California,Bacillus cereus; Staphylococcus aureus,Restaurant - other or unknown type,4,0.0,0.0,,Bacillus,Restaurant/other,0.0010708615884625374,0.0,0.0,2007-7
2006,12,California,Other - Chemical/Toxin,Restaurant - other or unknown type,5,0.0,0.0,,Other - Chemical/Toxin,Restaurant/other,0.0013385769855781716,0.0,0.0,2006-12
2007,7,Colorado,Norovirus Genogroup I,Restaurant - other or unknown type,33,0.0,0.0,"tomato, unspecified",Norovirus,Restaurant/other,0.008834608104815933,0.0,0.0,2007-7
2007,7,California,Clostridium perfringens; Bacillus cereus,Grocery store,4,0.0,0.0,"beans, chili",Bacillus,Grocery store,0.0010708615884625374,0.0,0.0,2007-7
2007,8,New York,,Restaurant - other or unknown type,22,0.0,0.0,"turkey, roasted",,Restaurant/other,0.005889738736543955,0.0,0.0,2007-8
2007,7,California,Other - Chemical/Toxin,Restaurant - other or unknown type,2,0.0,0.0,"tuna, unspecified",Other - Chemical/Toxin,Restaurant/other,0.0005354307942312687,0.0,0.0,2007-7
2007,1,Utah,Campylobacter jejuni,Other (describe in remarks),62,4.0,0.0,"whole milk, unpasteurized; goat milk, unpasteurized; butter; goat cheese/chevre, unpasteurized",Campylobacter,Other,0.016598354621169327,0.027246100401879983,0.0,2007-1
2007,2,Washington,Salmonella enterica,Restaurant - other or unknown type,12,2.0,0.0,"beef, other",Salmonella,Restaurant/other,0.0032125847653876115,0.013623050200939991,0.0,2007-2
2007,6,Washington,Norovirus Genogroup I,Restaurant - other or unknown type,5,0.0,0.0,,Norovirus,Restaurant/other,0.0013385769855781716,0.0,0.0,2007-6
2007,6,Washington,Norovirus Genogroup I,Restaurant - other or unknown type,3,0.0,0.0,sushi,Norovirus,Restaurant/other,0.0008031461913469029,0.0,0.0,2007-6
2007,7,Washington,,Grocery store,5,0.0,0.0,"crab, cooked",,Grocery store,0.0013385769855781716,0.0,0.0,2007-7
2007,7,Colorado,Norovirus Genogroup I,Restaurant - other or unknown type,6,0.0,0.0,,Norovirus,Restaurant/other,0.0016062923826938057,0.0,0.0,2007-7
2007,2,Michigan,,Banquet Facility (food prepared and served on-site),8,0.0,0.0,cantaloupe; watermelon,,Banquet Facility,0.0021417231769250747,0.0,0.0,2007-2
2007,1,New Jersey,Norovirus Genogroup I,Restaurant - other or unknown type,23,,,,Norovirus,Restaurant/other,0.006157454133659588,,,2007-1
2007,6,Michigan,,Restaurant - other or unknown type,4,0.0,0.0,,,Restaurant/other,0.0010708615884625374,0.0,0.0,2007-6
2007,3,Michigan,,Private home/residence; School/college/university,11,0.0,0.0,,,School/college/university,0.0029448693682719777,0.0,0.0,2007-3
2007,5,Michigan,,Restaurant - other or unknown type,2,0.0,0.0,,,Restaurant/other,0.0005354307942312687,0.0,0.0,2007-5
2007,6,Michigan,,Restaurant - other or unknown type,2,0.0,0.0,,,Restaurant/other,0.0005354307942312687,0.0,0.0,2007-6
2007,4,Michigan,,Restaurant - other or unknown type,7,0.0,0.0,,,Restaurant/other,0.0018740077798094403,0.0,0.0,2007-4
2007,6,Michigan,,Restaurant - other or unknown type,9,0.0,0.0,vanilla cake,,Restaurant/other,0.002409438574040709,0.0,0.0,2007-6
2007,5,Washington,Campylobacter jejuni,Restaurant - other or unknown type,3,1.0,0.0,chicken,Campylobacter,Restaurant/other,0.0008031461913469029,0.006811525100469996,0.0,2007-5
2007,6,Washington,Norovirus Genogroup I,Other (describe in remarks),15,0.0,0.0,"cake, unspecified",Norovirus,Other,0.004015730956734515,0.0,0.0,2007-6
2007,7,Washington,Bacillus cereus,Restaurant - other or unknown type,2,0.0,0.0,"fried rice, unspecified",Bacillus,Restaurant/other,0.0005354307942312687,0.0,0.0,2007-7
2007,6,Michigan,Salmonella enterica,Other (describe in remarks); Unknown,5,1.0,0.0,,Salmonella,Unknown,0.0013385769855781716,0.006811525100469996,0.0,2007-6
2007,7,New York,Norovirus unknown,Other (describe in remarks),21,0.0,0.0,"other cheese; bread, white",Norovirus,Other,0.00562202333942832,0.0,0.0,2007-7
2007,7,California,Clostridium perfringens; Staphylococcus aureus,Private home/residence,7,6.0,0.0,,Staphylococcus,Private home/residence,0.0018740077798094403,0.040869150602819974,0.0,2007-7
2007,3,California,Mycotoxins,Unknown,2,2.0,,mushrooms,Mycotoxin,Unknown,0.0005354307942312687,0.013623050200939991,,2007-3
2007,2,California,Salmonella enterica,Restaurant - other or unknown type; Private home/residence; Other (describe in remarks),24,3.0,0.0,bean sprouts,Salmonella,Restaurant/other,0.006425169530775223,0.020434575301409987,0.0,2007-2
2007,8,New Jersey,Salmonella enterica,,8,,,,Salmonella,,0.0021417231769250747,,,2007-8
2007,7,Florida,,Restaurant - other or unknown type,2,,,"burrito, chicken; enchilada, chicken",,Restaurant/other,0.0005354307942312687,,,2007-7
2007,8,Oregon,Norovirus unknown,Restaurant - other or unknown type,22,0.0,0.0,guacamole,Norovirus,Restaurant/other,0.005889738736543955,0.0,0.0,2007-8
2007,7,Georgia,Campylobacter jejuni,Other (describe in remarks),8,0.0,0.0,raw milk,Campylobacter,Other,0.0021417231769250747,0.0,0.0,2007-7
2007,8,Illinois,Norovirus Genogroup II,Other (describe in remarks),42,0.0,0.0,,Norovirus,Other,0.01124404667885664,0.0,0.0,2007-8
2007,8,Florida,Staphylococcus aureus,Private home/residence,15,,,"pork, smoked",Staphylococcus,Private home/residence,0.004015730956734515,,,2007-8
2007,8,South Carolina,Norovirus Genogroup II,Caterer (food prepared off-site from where served),30,0.0,0.0,,Norovirus,Caterer,0.00803146191346903,0.0,0.0,2007-8
2007,7,Florida,,Restaurant - other or unknown type,5,0.0,0.0,,,Restaurant/other,0.0013385769855781716,0.0,0.0,2007-7
2007,7,New Hampshire,,Private home/residence,6,0.0,0.0,,,Private home/residence,0.0016062923826938057,0.0,0.0,2007-7
2007,8,Kentucky,,Banquet Facility (food prepared and served on-site),14,0.0,0.0,"chips, tortilla; chicken, strips; ground beef, meatballs; stuffed mushroom; quiche; mixed fruit; crudites",,Banquet Facility,0.0037480155596188807,0.0,0.0,2007-8
2007,6,New Hampshire,Salmonella enterica,Caterer (food prepared off-site from where served),26,0.0,0.0,,Salmonella,Caterer,0.006960600325006491,0.0,0.0,2007-6
2007,8,Minnesota,Salmonella enterica,Restaurant - other or unknown type,18,2.0,0.0,"salsa, unspecified",Salmonella,Restaurant/other,0.004818877148081418,0.013623050200939991,0.0,2007-8
2007,6,California,Norovirus unknown,Restaurant - other or unknown type,4,0.0,0.0,,Norovirus,Restaurant/other,0.0010708615884625374,0.0,0.0,2007-6
2007,7,New York,,Restaurant - other or unknown type,5,0.0,0.0,,,Restaurant/other,0.0013385769855781716,0.0,0.0,2007-7
2007,8,New York,,Restaurant - other or unknown type,3,0.0,0.0,pizza,,Restaurant/other,0.0008031461913469029,0.0,0.0,2007-8
2007,8,New York,Salmonella enterica,Restaurant - other or unknown type,5,0.0,0.0,caesar salad,Salmonella,Restaurant/other,0.0013385769855781716,0.0,0.0,2007-8
2007,8,Pennsylvania,Norovirus unknown,School/college/university,30,0.0,0.0,,Norovirus,School/college/university,0.00803146191346903,0.0,0.0,2007-8
2007,6,Oregon,,Private home/residence,7,0.0,0.0,,,Private home/residence,0.0018740077798094403,0.0,0.0,2007-6
2007,8,South Carolina,Bacillus cereus,Restaurant - other or unknown type,16,0.0,0.0,vegetable fried rice,Bacillus,Restaurant/other,0.0042834463538501495,0.0,0.0,2007-8
2007,7,New York,Salmonella enterica,Unknown,10,4.0,1.0,"tomato, unspecified",Salmonella,Unknown,0.002677153971156343,0.027246100401879983,0.2967359050445104,2007-7
2007,7,New York,"Escherichia coli, Shiga toxin-producing",Private home/residence,3,2.0,0.0,"ground beef, unspecified",Escherichia,Private home/residence,0.0008031461913469029,0.013623050200939991,0.0,2007-7
2007,5,New Mexico,Campylobacter unknown,School/college/university,48,1.0,0.0,"sandwich, ham",Campylobacter,School/college/university,0.012850339061550446,0.006811525100469996,0.0,2007-5
2007,8,Illinois,,Restaurant - other or unknown type,3,0.0,0.0,,,Restaurant/other,0.0008031461913469029,0.0,0.0,2007-8
2007,7,California,Norovirus Genogroup II,Restaurant - other or unknown type,24,0.0,0.0,desserts,Norovirus,Restaurant/other,0.006425169530775223,0.0,0.0,2007-7
2007,6,California,Salmonella enterica,Unknown,10,1.0,0.0,,Salmonella,Unknown,0.002677153971156343,0.006811525100469996,0.0,2007-6
2007,8,California,,Restaurant - other or unknown type,4,0.0,0.0,,,Restaurant/other,0.0010708615884625374,0.0,0.0,2007-8
2007,8,Oregon,Norovirus Genogroup II,Restaurant - other or unknown type,4,0.0,0.0,,Norovirus,Restaurant/other,0.0010708615884625374,0.0,0.0,2007-8
2007,4,Rhode Island,Salmonella enterica,Restaurant - other or unknown type,2,1.0,0.0,blue cheese dressing,Salmonella,Restaurant/other,0.0005354307942312687,0.006811525100469996,0.0,2007-4
2007,3,Kentucky,Norovirus Genogroup II,Caterer (food prepared off-site from where served),27,0.0,0.0,"sandwich, wrap",Norovirus,Caterer,0.007228315722122127,0.0,0.0,2007-3
2007,7,West Virginia,Salmonella enterica,Private home/residence,8,2.0,0.0,"ice cream, homemade",Salmonella,Private home/residence,0.0021417231769250747,0.013623050200939991,0.0,2007-7
2007,8,New York,Scombroid toxin,Restaurant - other or unknown type,3,0.0,0.0,"tuna, canned",Scombroid toxin,Restaurant/other,0.0008031461913469029,0.0,0.0,2007-8
2007,6,Indiana,Norovirus unknown,Restaurant - other or unknown type,10,0.0,0.0,,Norovirus,Restaurant/other,0.002677153971156343,0.0,0.0,2007-6
2007,7,Indiana,Salmonella enterica,Unknown,11,,,hummus,Salmonella,Unknown,0.0029448693682719777,,,2007-7
2007,7,California,Salmonella enterica,Restaurant - other or unknown type; Private home/residence,25,1.0,0.0,,Salmonella,Restaurant/other,0.0066928849278908575,0.006811525100469996,0.0,2007-7
2006,12,California,Norovirus unknown,Private home/residence,8,0.0,0.0,"pizza, unspecified",Norovirus,Private home/residence,0.0021417231769250747,0.0,0.0,2006-12
2007,1,Maine,Norovirus Genogroup I,,25,0.0,0.0,,Norovirus,,0.0066928849278908575,0.0,0.0,2007-1
2007,1,Maine,,,23,2.0,0.0,,,,0.006157454133659588,0.013623050200939991,0.0,2007-1
2007,1,Maine,,,30,0.0,0.0,,,,0.00803146191346903,0.0,0.0,2007-1
2007,1,Maine,,,29,0.0,0.0,,,,0.007763746516353395,0.0,0.0,2007-1
2007,1,Maine,,,9,0.0,0.0,,,,0.002409438574040709,0.0,0.0,2007-1
2007,6,California,,Restaurant - other or unknown type,2,0.0,0.0,,,Restaurant/other,0.0005354307942312687,0.0,0.0,2007-6
2007,8,California,,Restaurant - other or unknown type,2,0.0,0.0,,,Restaurant/other,0.0005354307942312687,0.0,0.0,2007-8
2007,8,California,,Restaurant - other or unknown type,2,0.0,0.0,,,Restaurant/other,0.0005354307942312687,0.0,0.0,2007-8
2007,1,Maine,,,25,0.0,0.0,,,,0.0066928849278908575,0.0,0.0,2007-1
2007,8,Alabama,Salmonella enterica,Private home/residence; Religious facility,12,0.0,0.0,fig crisp,Salmonella,Religious facility,0.0032125847653876115,0.0,0.0,2007-8
2007,6,Florida,Scombroid toxin,Restaurant - other or unknown type,2,0.0,0.0,"tuna, raw",Scombroid toxin,Restaurant/other,0.0005354307942312687,0.0,0.0,2007-6
2007,7,New York,"Escherichia coli, Shiga toxin-producing",Private home/residence; Other (describe in remarks),2,2.0,0.0,ground beef,Escherichia,Private home/residence,0.0005354307942312687,0.013623050200939991,0.0,2007-7
2007,7,Alabama,"Escherichia coli, Shiga toxin-producing",Restaurant - other or unknown type,4,3.0,0.0,,Escherichia,Restaurant/other,0.0010708615884625374,0.020434575301409987,0.0,2007-7
2007,1,Maine,Norovirus Genogroup I,,68,0.0,0.0,,Norovirus,,0.018204647003863133,0.0,0.0,2007-1
2007,2,Maine,,,250,,,,,,0.06692884927890858,,,2007-2
2007,1,Maine,Norovirus Genogroup I,,17,3.0,0.0,,Norovirus,,0.004551161750965783,0.020434575301409987,0.0,2007-1
2007,1,Maine,,,140,1.0,0.0,,,,0.0374801555961888,0.006811525100469996,0.0,2007-1
2007,7,Arizona,Norovirus Genogroup I,Restaurant - other or unknown type,70,0.0,0.0,,Norovirus,Restaurant/other,0.0187400777980944,0.0,0.0,2007-7
2007,8,Washington,Vibrio parahaemolyticus,,5,0.0,0.0,"oysters, raw",Vibrio,,0.0013385769855781716,0.0,0.0,2007-8
2007,1,Maine,,,34,0.0,0.0,,,,0.009102323501931566,0.0,0.0,2007-1
2007,1,Maine,Norovirus Genogroup I,,66,,,,Norovirus,,0.017669216209631865,,,2007-1
2007,1,Maine,Norovirus Genogroup I,,28,4.0,0.0,,Norovirus,,0.007496031119237761,0.027246100401879983,0.0,2007-1
2007,1,Maine,,,42,0.0,0.0,,,,0.01124404667885664,0.0,0.0,2007-1
2007,1,Maine,,,36,0.0,0.0,,,,0.009637754296162836,0.0,0.0,2007-1
2007,1,Maine,Norovirus Genogroup I,,47,0.0,0.0,,Norovirus,,0.012582623664434814,0.0,0.0,2007-1
2007,8,Florida,Bacillus cereus,Restaurant - other or unknown type,2,,,"fried rice, unspecified; lo mein, unspecified",Bacillus,Restaurant/other,0.0005354307942312687,,,2007-8
2007,8,Maryland,Clostridium perfringens,Restaurant - other or unknown type,3,0.0,0.0,"lasagna, unspecified",Clostridium,Restaurant/other,0.0008031461913469029,0.0,0.0,2007-8
2007,1,Maine,,,19,0.0,0.0,,,,0.005086592545197052,0.0,0.0,2007-1
2007,1,Maine,,,63,0.0,0.0,,,,0.01686607001828496,0.0,0.0,2007-1
2007,1,Maine,,,28,0.0,0.0,,,,0.007496031119237761,0.0,0.0,2007-1
2007,1,Maine,Norovirus Genogroup I,,28,0.0,0.0,,Norovirus,,0.007496031119237761,0.0,0.0,2007-1
2007,1,Maine,Norovirus Genogroup I,,70,0.0,0.0,,Norovirus,,0.0187400777980944,0.0,0.0,2007-1
2007,1,Maine,Norovirus Genogroup I,,37,2.0,0.0,,Norovirus,,0.00990546969327847,0.013623050200939991,0.0,2007-1
2007,1,Maine,Norovirus Genogroup I,,50,0.0,0.0,,Norovirus,,0.013385769855781715,0.0,0.0,2007-1
2007,1,Maine,,,15,0.0,0.0,,,,0.004015730956734515,0.0,0.0,2007-1
2007,6,Alabama,Salmonella enterica,Restaurant - other or unknown type,6,1.0,0.0,,Salmonella,Restaurant/other,0.0016062923826938057,0.006811525100469996,0.0,2007-6
2007,2,Alabama,,Caterer (food prepared off-site from where served),7,1.0,0.0,"coleslaw; pork, bbq",,Caterer,0.0018740077798094403,0.006811525100469996,0.0,2007-2
2007,1,Maine,,,21,0.0,0.0,,,,0.00562202333942832,0.0,0.0,2007-1
2007,2,Maine,Norovirus Genogroup I,,68,0.0,0.0,,Norovirus,,0.018204647003863133,0.0,0.0,2007-2
2007,2,Maine,,,66,10.0,0.0,,,,0.017669216209631865,0.06811525100469995,0.0,2007-2
2007,1,Maine,Norovirus Genogroup I,,23,0.0,0.0,,Norovirus,,0.006157454133659588,0.0,0.0,2007-1
2007,2,Maine,,,30,0.0,0.0,,,,0.00803146191346903,0.0,0.0,2007-2
2007,2,Maine,,,45,0.0,0.0,,,,0.012047192870203545,0.0,0.0,2007-2
2007,8,Oregon,Norovirus unknown,Restaurant - other or unknown type,25,0.0,0.0,house salad,Norovirus,Restaurant/other,0.0066928849278908575,0.0,0.0,2007-8
2007,8,Washington,Salmonella enterica,Private home/residence,15,4.0,0.0,"nachos, unspecified",Salmonella,Private home/residence,0.004015730956734515,0.027246100401879983,0.0,2007-8
2007,8,Oregon,,Restaurant - other or unknown type,7,0.0,0.0,,,Restaurant/other,0.0018740077798094403,0.0,0.0,2007-8
2007,4,Washington,,Other (describe in remarks),12,0.0,0.0,"chicken, satay",,Other,0.0032125847653876115,0.0,0.0,2007-4
2007,6,Pennsylvania,Salmonella enterica,Grocery store,2,1.0,0.0,,Salmonella,Grocery store,0.0005354307942312687,0.006811525100469996,0.0,2007-6
2007,5,New Jersey,Norovirus Genogroup I,Banquet Facility (food prepared and served on-site),127,1.0,0.0,"chicken, marsala",Norovirus,Banquet Facility,0.03399985543368556,0.006811525100469996,0.0,2007-5
2007,8,Kansas,,Restaurant - other or unknown type,3,0.0,0.0,,,Restaurant/other,0.0008031461913469029,0.0,0.0,2007-8
2007,7,Louisiana,Ciguatoxin,Restaurant - other or unknown type,8,0.0,0.0,"fish, grouper, unspecified",Ciguatoxin,Restaurant/other,0.0021417231769250747,0.0,0.0,2007-7
2007,4,Michigan,,Restaurant - other or unknown type,14,0.0,0.0,,,Restaurant/other,0.0037480155596188807,0.0,0.0,2007-4
2007,6,Michigan,Histamine,Restaurant - other or unknown type,2,1.0,0.0,"fish, mahi mahi",Histamine,Restaurant/other,0.0005354307942312687,0.006811525100469996,0.0,2007-6
2007,8,Florida,,Restaurant - other or unknown type,4,,,oriental salad,,Restaurant/other,0.0010708615884625374,,,2007-8
2007,6,California,Norovirus unknown,Restaurant - other or unknown type,15,,0.0,,Norovirus,Restaurant/other,0.004015730956734515,,0.0,2007-6
2007,5,California,Bacillus cereus,Restaurant - other or unknown type,3,0.0,0.0,,Bacillus,Restaurant/other,0.0008031461913469029,0.0,0.0,2007-5
2007,7,California,Norovirus unknown,Restaurant - other or unknown type,2,0.0,0.0,multiple foods,Norovirus,Restaurant/other,0.0005354307942312687,0.0,0.0,2007-7
2005,6,California,Norovirus unknown,Restaurant - other or unknown type,35,0.0,0.0,sausage; mixed fruit,Norovirus,Restaurant/other,0.0093700388990472,0.0,0.0,2005-6
2007,6,Iowa,,Restaurant - other or unknown type; Private home/residence,7,0.0,0.0,,,Restaurant/other,0.0018740077798094403,0.0,0.0,2007-6
2007,3,New Jersey,,Restaurant - other or unknown type,6,,,,,Restaurant/other,0.0016062923826938057,,,2007-3
2007,5,New Jersey,Clostridium perfringens,Prison/jail,145,0.0,0.0,"turkey ziti, casserole",Clostridium,Prison/jail,0.038818732581766976,0.0,0.0,2007-5
2007,7,Vermont,Giardia intestinalis,Camp,36,0.0,0.0,,Giardia,Camp,0.009637754296162836,0.0,0.0,2007-7
2007,8,Georgia,Salmonella enterica,Camp,6,0.0,0.0,,Salmonella,Camp,0.0016062923826938057,0.0,0.0,2007-8
2007,8,Tennessee,,Restaurant - other or unknown type,3,,,,,Restaurant/other,0.0008031461913469029,,,2007-8
2007,8,Hawaii,Ciguatoxin,Private home/residence,2,0.0,0.0,"fish, baracuda",Ciguatoxin,Private home/residence,0.0005354307942312687,0.0,0.0,2007-8
2007,5,New Jersey,Salmonella enterica,Private home/residence,5,3.0,0.0,chicken,Salmonella,Private home/residence,0.0013385769855781716,0.020434575301409987,0.0,2007-5
2007,7,California,Norovirus Genogroup I,Restaurant - other or unknown type,4,0.0,0.0,"steak, unspecified",Norovirus,Restaurant/other,0.0010708615884625374,0.0,0.0,2007-7
2007,6,Alabama,"Escherichia coli, Shiga toxin-producing",Restaurant - other or unknown type,26,11.0,1.0,lettuce-based salads unspecified,Escherichia,Restaurant/other,0.006960600325006491,0.07492677610516994,0.2967359050445104,2007-6
2007,8,New Jersey,Salmonella enterica,Other (describe in remarks),16,11.0,0.0,chicken; green salad,Salmonella,Other,0.0042834463538501495,0.07492677610516994,0.0,2007-8
2007,7,Ohio,Salmonella enterica; Norovirus Genogroup I,Restaurant - other or unknown type; Private home/residence,14,1.0,0.0,,Salmonella,Restaurant/other,0.0037480155596188807,0.006811525100469996,0.0,2007-7
2007,7,Ohio,,Restaurant - other or unknown type,2,1.0,0.0,"pizza, vegetable",,Restaurant/other,0.0005354307942312687,0.006811525100469996,0.0,2007-7
2007,8,Ohio,,Restaurant - other or unknown type,2,0.0,0.0,,,Restaurant/other,0.0005354307942312687,0.0,0.0,2007-8
2007,7,Ohio,,Banquet Facility (food prepared and served on-site),20,0.0,0.0,,,Banquet Facility,0.005354307942312686,0.0,0.0,2007-7
2007,8,Ohio,,Restaurant - other or unknown type,3,0.0,0.0,,,Restaurant/other,0.0008031461913469029,0.0,0.0,2007-8
2007,8,Ohio,,Restaurant - other or unknown type,5,0.0,0.0,,,Restaurant/other,0.0013385769855781716,0.0,0.0,2007-8
2007,8,Ohio,Norovirus Genogroup II,Restaurant - other or unknown type,16,0.0,0.0,,Norovirus,Restaurant/other,0.0042834463538501495,0.0,0.0,2007-8
2007,5,Ohio,,Restaurant - other or unknown type,16,0.0,0.0,"sandwich, submarine",,Restaurant/other,0.0042834463538501495,0.0,0.0,2007-5
2007,5,Iowa,,Private home/residence; Banquet Facility (food prepared and served on-site),28,1.0,0.0,"refried beans, unspecified",,Private home/residence,0.007496031119237761,0.006811525100469996,0.0,2007-5
2007,5,Michigan,,Private home/residence; School/college/university,10,0.0,0.0,"gravy, unspecified",,School/college/university,0.002677153971156343,0.0,0.0,2007-5
2007,9,Minnesota,Norovirus Genogroup II,Restaurant - other or unknown type,8,0.0,0.0,cheese products,Norovirus,Restaurant/other,0.0021417231769250747,0.0,0.0,2007-9
2007,1,Maine,,,54,0.0,0.0,,,,0.014456631444244254,0.0,0.0,2007-1
2007,1,Maine,,,52,2.0,0.0,,,,0.013921200650012983,0.013623050200939991,0.0,2007-1
2007,2,Maine,,,82,0.0,0.0,,,,0.021952662563482012,0.0,0.0,2007-2
2007,2,Maine,,,14,0.0,0.0,,,,0.0037480155596188807,0.0,0.0,2007-2
2007,2,Maine,,,26,0.0,0.0,,,,0.006960600325006491,0.0,0.0,2007-2
2007,2,Maine,,,53,0.0,0.0,,,,0.014188916047128618,0.0,0.0,2007-2
2007,2,Maine,,,19,0.0,0.0,,,,0.005086592545197052,0.0,0.0,2007-2
2007,2,Maine,,,8,1.0,0.0,,,,0.0021417231769250747,0.006811525100469996,0.0,2007-2
2007,2,Maine,Rotavirus,,16,0.0,0.0,,Rotavirus,,0.0042834463538501495,0.0,0.0,2007-2
2007,1,Maine,Norovirus Genogroup I,,28,4.0,0.0,,Norovirus,,0.007496031119237761,0.027246100401879983,0.0,2007-1
2007,3,Maine,Norovirus Genogroup I,,18,0.0,0.0,,Norovirus,,0.004818877148081418,0.0,0.0,2007-3
2007,3,Maine,,,6,0.0,0.0,,,,0.0016062923826938057,0.0,0.0,2007-3
2007,2,Maine,,,284,0.0,0.0,,,,0.07603117278084015,0.0,0.0,2007-2
2007,3,Maine,Shigella sonnei,,5,0.0,0.0,,Shigella,,0.0013385769855781716,0.0,0.0,2007-3
2007,7,Pennsylvania,Salmonella enterica,Private home/residence,8,3.0,0.0,"ground beef, meatballs",Salmonella,Private home/residence,0.0021417231769250747,0.020434575301409987,0.0,2007-7
2007,6,Delaware,Salmonella enterica,,5,2.0,0.0,,Salmonella,,0.0013385769855781716,0.013623050200939991,0.0,2007-6
2007,7,Pennsylvania,Salmonella enterica,Unknown,2,0.0,0.0,,Salmonella,Unknown,0.0005354307942312687,0.0,0.0,2007-7
2007,9,Minnesota,Clostridium perfringens,Religious facility,23,0.0,0.0,"pork, roasted",Clostridium,Religious facility,0.006157454133659588,0.0,0.0,2007-9
